Provider.ID,Hospital.name,PAYM_30_AMI,PAYM_30_HF,PAYM_30_PN,PAYM_90_HIP_KNEE,HAI.2.Measure.Score,Combined.SSI.Measure.Score,HAI.3.Measure.Score,HAI.4.Achievement.Threshold,HAI.4.Benchmark,HAI.4.Baseline.Rate,HAI.4.Performance.Rate,HAI.5.Improvement.Points,HAI.5.Measure.Score,ED_1b,ED_2b,EDV,OP_22,OP_29,OP_30,lat,adress_search,geoAddress,ZIP.Code
340016,HARRIS REGIONAL HOSPITAL,"$22,155","$15,233","$15,339","$23,446",0 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,10 out of 10,223,96,"Low (0 - 19,999 patients annually)",1,95,98,35.3856782,"HARRIS REGIONAL HOSPITAL, 68 HOSPITAL RD, SYLVA, NC","68 hospital rd, sylva, nc 28779, usa",28779
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,"$24,957","$16,324","$17,146","$22,007",4 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,282,86,"Medium (20,000 - 39,999 patients annually)",4,96,92,35.3207748,"MARGARET R PARDEE MEMORIAL HOSPITAL, 800 N JUSTICE ST, HENDERSONVILLE, NC","800 n justice st, hendersonville, nc 28791, usa",28791
340020,CENTRAL CAROLINA HOSPITAL,"$24,863","$15,148","$14,399","$23,914",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,260,112,"Medium (20,000 - 39,999 patients annually)",3,Not Available,Not Available,35.4687389,"CENTRAL CAROLINA HOSPITAL, 1135 CARTHAGE ST, SANFORD, NC","1135 carthage st, sanford, nc 27330, usa",27330
340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,"$22,786","$16,263","$18,254","$20,032",5 out of 10,8 out of 10,7 out of 10,0.71,0,2.091,0,7 out of 9,7 out of 10,242,87,"Very High (60,000+ patients annually)",1,90,98,35.3031579,"CAROLINAS HEALTHCARE SYSTEM CLEVELAND, 201 E GROVER ST, SHELBY, NC","201 e grover st, shelby, nc 28150, usa",28150
340023,PARK RIDGE HEALTH,"$23,424","$16,493","$18,674","$22,127",4 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,261,88,"Medium (20,000 - 39,999 patients annually)",2,23,50,35.389944,"PARK RIDGE HEALTH, 100 HOSPITAL DRIVE, HENDERSONVILLE, NC","100 hospital dr, hendersonville, nc 28792, usa",28792
340024,SAMPSON REGIONAL MEDICAL CENTER,"$22,778","$14,574","$15,658","$22,088",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,325,60,"Medium (20,000 - 39,999 patients annually)",4,88,88,35.0070543,"SAMPSON REGIONAL MEDICAL CENTER, 607 BEAMAN ST, CLINTON, NC","607 beaman st, clinton, nc 28328, usa",28328
340027,UNC LENOIR HEALTH CARE,"$20,270","$15,508","$16,752","$26,161",6 out of 10,7 out of 10,7 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,294,122,"High (40,000 - 59,999 patients annually)",2,Not Available,Not Available,35.290527,"UNC LENOIR HEALTH CARE, 100 AIRPORT RD, KINSTON, NC","100 airport rd, kinston, nc 28501, usa",28501
340028,CAPE FEAR VALLEY MEDICAL CENTER,"$22,160","$14,247","$16,721","$21,707",2 out of 10,2 out of 10,2 out of 10,0.71,0,0.849,0.64,0 out of 9,0 out of 10,449,202,"Very High (60,000+ patients annually)",0,38,98,35.0323399,"CAPE FEAR VALLEY MEDICAL CENTER, 1638 OWEN DRIVE P O BOX 2000, FAYETTEVILLE, NC","1638 owen dr, fayetteville, nc 28304, usa",28302
340030,DUKE UNIVERSITY HOSPITAL,"$21,524","$15,636","$17,135","$21,354",4 out of 10,1 out of 10,0 out of 10,0.71,0,0.253,0.373,1 out of 9,1 out of 10,421,101,"Very High (60,000+ patients annually)",4,94,89,36.0078404,"DUKE UNIVERSITY HOSPITAL, PO BOX 3814 DUMC  ERWIN RD, DURHAM, NC","2301 erwin rd, durham, nc 27710, usa",27710
340032,CAROMONT REGIONAL MEDICAL CENTER,"$23,305","$15,802","$17,491","$21,247",7 out of 10,4 out of 10,3 out of 10,0.71,0,0,0,4 out of 9,4 out of 10,275,93,"Very High (60,000+ patients annually)",1,99,97,35.2714334,"CAROMONT REGIONAL MEDICAL CENTER, 2525 COURT DR, GASTONIA, NC","2525 court dr, gastonia, nc 28054, usa",28052
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,Not Available,"$16,977","$16,863",Not Available,10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,211,60,"Medium (20,000 - 39,999 patients annually)",2,Not Available,92,35.2416203,"CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN, 706 W KING ST, KINGS MOUNTAIN, NC","706 w king st, kings mountain, nc 28086, usa",28086
340039,IREDELL MEMORIAL HOSPITAL INC,"$22,194","$15,036","$17,214","$22,252",10 out of 10,6 out of 10,6 out of 10,0.71,0,0,Not Available,0 out of 9,10 out of 10,255,86,"High (40,000 - 59,999 patients annually)",2,100,99,35.799904,"IREDELL MEMORIAL HOSPITAL INC, 557 BROOKDALE DR  P O BOX 1828, STATESVILLE, NC","557 brookdale dr, statesville, nc 28677, usa",28677
340040,VIDANT MEDICAL CENTER,"$22,163","$15,964","$17,032","$23,378",NA,NA,NA,NA,NA,NA,NA,NA,NA,413,206,"Very High (60,000+ patients annually)",5,100,98,35.6086942,"VIDANT MEDICAL CENTER, 2100 STANTONSBURG RD, GREENVILLE, NC","2100 stantonsburg rd, greenville, nc 27834, usa",27834
340041,CALDWELL MEMORIAL HOSPITAL,"$21,664","$16,339","$17,479","$27,009",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,10 out of 10,416,240,"Medium (20,000 - 39,999 patients annually)",7,56,89,35.910583,"CALDWELL MEMORIAL HOSPITAL, 321 MULBERRY ST SW, LENOIR, NC","321 mulberry st sw, lenoir, nc 28645, usa",28645
340042,ONSLOW MEMORIAL HOSPITAL,"$22,533","$15,139","$16,989","$22,143",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,509,220,"Very High (60,000+ patients annually)",4,96,100,34.7629986,"ONSLOW MEMORIAL HOSPITAL, 317 WESTERN BOULEVARD, JACKSONVILLE, NC","317 western blvd, jacksonville, nc 28546, usa",28540
340047,NORTH CAROLINA BAPTIST HOSPITAL,"$21,366","$16,351","$16,747","$20,887",7 out of 10,1 out of 10,0 out of 10,0.71,0,0.804,0.353,0 out of 9,0 out of 10,349,118,"Very High (60,000+ patients annually)",5,97,100,36.0895869,"NORTH CAROLINA BAPTIST HOSPITAL, MEDICAL CENTER BOULEVARD, WINSTON-SALEM, NC","1 medical center blvd, winston-salem, nc 27103, usa",27157
340049,NORTH CAROLINA SPECIALTY HOSPITAL,Not Available,Not Available,Not Available,"$19,863",NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,36.042904,"NORTH CAROLINA SPECIALTY HOSPITAL, 3916 BEN FRANKLIN BOULEVARD, DURHAM, NC","3916 ben franklin blvd, durham, nc 27704, usa",27704
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,"$21,328","$13,936","$15,457","$23,395",7 out of 10,3 out of 10,0 out of 10,0.71,0,0,0,4 out of 9,4 out of 10,361,126,"Very High (60,000+ patients annually)",6,62,90,34.6370139,"SOUTHEASTERN REGIONAL MEDICAL CENTER, 300 W 27 ST  PO BOX 1408, LUMBERTON, NC","300 w 27th st, lumberton, nc 28358, usa",28359
340051,WATAUGA MEDICAL CENTER,"$21,337","$16,173","$16,245","$21,370",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,242,60,"Medium (20,000 - 39,999 patients annually)",2,97,100,36.198777,"WATAUGA MEDICAL CENTER, 336 DEERFIELD ROAD, BOONE, NC","336 deerfield rd, boone, nc 28607, usa",28607
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,"$23,373","$15,755","$16,358","$19,994",5 out of 10,3 out of 10,2 out of 10,0.71,0,2.042,0.681,0 out of 9,0 out of 10,276,86,"Very High (60,000+ patients annually)",3,90,75,35.2121739,"NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER, 200 HAWTHORNE LANE BOX 33549, CHARLOTTE, NC","200 hawthorne ln, charlotte, nc 28204, usa",28233
340060,MOREHEAD MEMORIAL HOSPITAL,"$23,826","$15,210","$15,750",Not Available,10 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,302,136,"Medium (20,000 - 39,999 patients annually)",1,93,87,36.494636,"MOREHEAD MEMORIAL HOSPITAL, 117 E KINGS HIGHWAY, EDEN, NC","117 e kings hwy, eden, nc 27288, usa",27288
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,"$21,218","$16,542","$17,010","$26,216",3 out of 10,3 out of 10,4 out of 10,0.71,0,1.318,1.16,0 out of 9,0 out of 10,410,256,"Very High (60,000+ patients annually)",2,96,96,35.9036242,"UNIVERSITY OF NORTH CAROLINA HOSPITAL, 101 MANNING DRIVE, CHAPEL HILL, NC","101 manning dr, chapel hill, nc 27514, usa",27514
340064,WILKES REGIONAL MEDICAL CENTER,"$23,223","$15,838","$19,020","$22,780",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,221,44,"Medium (20,000 - 39,999 patients annually)",0,99,100,36.159103,"WILKES REGIONAL MEDICAL CENTER, 1370 WEST D ST, NORTH WILKESBORO, NC","1370 w d st, north wilkesboro, nc 28659, usa",28659
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,"$22,605","$15,002","$17,253","$25,673",0 out of 10,4 out of 10,4 out of 10,0.71,0,0,Not Available,8 out of 9,8 out of 10,266,105,"Very High (60,000+ patients annually)",3,30,92,34.33747,"COLUMBUS REGIONAL HEALTHCARE SYSTEM, 500 JEFFERSON ST, WHITEVILLE, NC","500 jefferson st, whiteville, nc 28472, usa",28472
340069,"WAKEMED, RALEIGH CAMPUS","$22,257","$15,232","$16,303","$20,956",6 out of 10,1 out of 10,0 out of 10,0.71,0,0.737,0.332,0 out of 9,0 out of 10,354,155,"Very High (60,000+ patients annually)",2,97,100,35.7839763,"WAKEMED, RALEIGH CAMPUS, 3000 NEW BERN AVE, RALEIGH, NC","3000 new bern ave, raleigh, nc 27610, usa",27610
340070,ALAMANCE REGIONAL MEDICAL CENTER,"$21,969","$16,036","$17,395","$22,029",8 out of 10,5 out of 10,5 out of 10,0.71,0,0,Not Available,0 out of 9,10 out of 10,300,117,"Very High (60,000+ patients annually)",2,91,92,36.0617861,"ALAMANCE REGIONAL MEDICAL CENTER, 1240 HUFFMAN MILL RD, BURLINGTON, NC","1240 huffman mill rd, burlington, nc 27215, usa",27216
340071,BETSY JOHNSON REGIONAL  HOSPITAL,"$22,777","$15,757","$14,954","$22,920",4 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,4 out of 9,4 out of 10,339,174,"Very High (60,000+ patients annually)",3,Not Available,Not Available,35.307153,"BETSY JOHNSON REGIONAL  HOSPITAL, 800 TILGHMAN DR, DUNN, NC","800 tilghman dr, dunn, nc 28334, usa",28334
340073,DUKE HEALTH RALEIGH HOSPITAL,"$24,085","$15,494","$15,771","$22,086",10 out of 10,3 out of 10,3 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,349,179,"High (40,000 - 59,999 patients annually)",2,84,71,35.8286765,"DUKE HEALTH RALEIGH HOSPITAL, 3400 WAKE FOREST RD, RALEIGH, NC","3400 wake forest rd, raleigh, nc 27609, usa",27609
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,"$21,594","$14,046","$16,495","$24,331",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,266,106,"High (40,000 - 59,999 patients annually)",3,Not Available,95,35.7261096,"CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE, 2201 S STERLING ST, MORGANTON, NC","2201 s sterling st, morganton, nc 28655, usa",28655
340084,CAROLINAS HEALTH CARE SYSTEM ANSON,Not Available,Not Available,"$19,534",Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,68,"Low (0 - 19,999 patients annually)",2,28,Not Available,34.9777576,"CAROLINAS HEALTH CARE SYSTEM ANSON, 2301 US HIGHWAY 74 WEST, WADESBORO, NC","2301 us-74, wadesboro, nc 28170, usa",28170
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,Not Available,"$15,828","$16,540","$23,532",3 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,347,122,"Medium (20,000 - 39,999 patients annually)",2,100,100,35.8798949,"NOVANT HEALTH THOMASVILLE MEDICAL CENTER, 207 OLD LEXINGTON RD BOX 789, THOMASVILLE, NC","207 old lexington rd, thomasville, nc 27360, usa",27360
340087,THE MCDOWELL HOSPITAL,Not Available,"$16,096","$15,531",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,236,65,"Medium (20,000 - 39,999 patients annually)",2,89,98,35.6638302,"THE MCDOWELL HOSPITAL, 430 RANKIN DRIVE P O BOX 730, MARION, NC","430 rankin dr, marion, nc 28752, usa",28752
340090,JOHNSTON HEALTH,"$23,848","$14,920","$17,804","$25,960",2 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,3 out of 9,3 out of 10,300,106,"Very High (60,000+ patients annually)",3,100,97,35.5142657,"JOHNSTON HEALTH, 509 BRIGHT LEAF BLVD, SMITHFIELD, NC","509 n brightleaf blvd, smithfield, nc 27577, usa",27577
340091,THE MOSES H CONE MEMORIAL HOSPITAL,"$19,980","$15,362","$16,081","$21,431",3 out of 10,0 out of 10,0 out of 10,0.71,0,1.265,1.512,0 out of 9,0 out of 10,349,161,"Very High (60,000+ patients annually)",2,80,100,36.091046,"THE MOSES H CONE MEMORIAL HOSPITAL, 1200 N ELM ST, GREENSBORO, NC","1121 n church st, greensboro, nc 27401, usa",27401
340096,LEXINGTON MEMORIAL HOSPITAL INC,Not Available,"$14,966","$16,118","$23,540",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,259,67,"Medium (20,000 - 39,999 patients annually)",2,90,93,35.8061098,"LEXINGTON MEMORIAL HOSPITAL INC, 250 HOSPITAL DRIVE PO BOX 1817, LEXINGTON, NC","250 hospital dr, lexington, nc 27292, usa",27293
340097,HUGH CHATHAM MEMORIAL HOSPITAL,"$22,335","$15,577","$16,669","$22,494",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,285,109,"Medium (20,000 - 39,999 patients annually)",1,92,98,36.2619062,"HUGH CHATHAM MEMORIAL HOSPITAL, 180 PARKWOOD DR, ELKIN, NC","180 parkwood dr, elkin, nc 28621, usa",28621
340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,"$19,767","$15,477","$17,075","$23,186",10 out of 10,4 out of 10,5 out of 10,0.71,0,0,0.492,0 out of 9,0 out of 10,260,55,"Very High (60,000+ patients annually)",3,81,90,35.0923447,"CAROLINAS HEALTHCARE SYSTEM PINEVILLE, 10628 PARK RD, CHARLOTTE, NC","10628 park rd, charlotte, nc 28210, usa",28210
340099,VIDANT ROANOKE CHOWAN HOSPITAL,"$23,464","$15,244","$17,174","$21,455",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,260,77,"Medium (20,000 - 39,999 patients annually)",2,98,99,36.2852878,"VIDANT ROANOKE CHOWAN HOSPITAL, 500 S ACADEMY ST, AHOSKIE, NC","500 s academy st, ahoskie, nc 27910, usa",27910
340106,SANDHILLS REGIONAL MEDICAL CENTER,Not Available,"$13,927","$14,155",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,272,78,"Low (0 - 19,999 patients annually)",3,98,99,34.9023244,"SANDHILLS REGIONAL MEDICAL CENTER, 1000 WEST HAMLET AVENUE, HAMLET, NC","1000 w hamlet ave, hamlet, nc 28345, usa",28345
340107,VIDANT EDGECOMBE HOSPITAL,"$24,176","$16,384","$17,307","$25,594",0 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,332,110,"Medium (20,000 - 39,999 patients annually)",3,100,Not Available,35.921155,"VIDANT EDGECOMBE HOSPITAL, 111 HOSPITAL DR, TARBORO, NC","111 hospital dr, tarboro, nc 27886, usa",27886
340109,SENTARA ALBEMARLE MEDICAL CENTER,"$22,398","$16,510","$16,966","$22,532",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,304,85,"High (40,000 - 59,999 patients annually)",1,31,77,36.323574,"SENTARA ALBEMARLE MEDICAL CENTER, 1144 N ROAD ST, ELIZABETH CITY, NC","1144 n road st, elizabeth city, nc 27909, usa",27909
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,"$21,863","$15,441","$16,562","$19,880",6 out of 10,2 out of 10,0 out of 10,0.71,0,1.621,0.166,3 out of 9,3 out of 10,309,100,"Very High (60,000+ patients annually)",4,76,85,35.2031423,"CAROLINAS MEDICAL CENTER/BEHAV HEALTH, 1000 BLYTHE BLVD, CHARLOTTE, NC","1000 blythe blvd, charlotte, nc 28203, usa",28203
340114,REX HOSPITAL,"$20,608","$15,637","$17,162","$20,284",6 out of 10,4 out of 10,3 out of 10,0.71,0,0.715,0,1 out of 9,2 out of 10,358,240,"Very High (60,000+ patients annually)",2,93,75,35.8172997,"REX HOSPITAL, 4420 LAKE BOONE TRAIL, RALEIGH, NC","4420 lake boone trail, raleigh, nc 27607, usa",27607
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,"$19,310","$15,370","$15,098","$20,439",4 out of 10,7 out of 10,7 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,322,132,"Very High (60,000+ patients annually)",4,100,97,35.2056181,"FIRSTHEALTH MOORE REGIONAL HOSPITAL, 155 MEMORIAL DRIVE, PINEHURST, NC","155 memorial dr, pinehurst, nc 28374, usa",28374
340116,FRYE REGIONAL MEDICAL CENTER,"$22,399","$15,308","$16,091","$21,687",NA,NA,NA,NA,NA,NA,NA,NA,NA,314,138,"High (40,000 - 59,999 patients annually)",1,97,97,35.737511,"FRYE REGIONAL MEDICAL CENTER, 420 N CENTER ST, HICKORY, NC","420 n center st, hickory, nc 28601, usa",28601
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,"$23,544","$16,173","$17,567","$19,822",4 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,289,103,"Medium (20,000 - 39,999 patients annually)",4,96,72,35.36265,"CAROLINAS HEALTHCARE SYSTEM STANLY, 301 YADKIN ST, ALBEMARLE, NC","301 yadkin st, albemarle, nc 28001, usa",28001
340120,VIDANT DUPLIN  HOSPITAL,"$23,622","$13,220","$16,430",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,301,94,"Medium (20,000 - 39,999 patients annually)",1,100,100,34.9650576,"VIDANT DUPLIN  HOSPITAL, 401 N MAIN ST, KENANSVILLE, NC","401 n main st, kenansville, nc 28349, usa",28349
340123,RANDOLPH HOSPITAL,"$23,619","$15,815","$18,413","$21,386",10 out of 10,5 out of 10,5 out of 10,0.71,0,Not Available,Not Available,0 out of 9,10 out of 10,233,86,"High (40,000 - 59,999 patients annually)",4,69,65,35.7115565,"RANDOLPH HOSPITAL, 364 WHITE OAK STREET, ASHEBORO, NC","364 white oak st, asheboro, nc 27203, usa",27204
340126,WILSON MEDICAL CENTER,"$22,813","$15,388","$17,781","$23,255",6 out of 10,7 out of 10,7 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,396,217,"High (40,000 - 59,999 patients annually)",2,78,92,35.71809,"WILSON MEDICAL CENTER, 1705 S TARBORO ST, WILSON, NC","1705 tarboro st w, wilson, nc 27893, usa",27893
340127,GRANVILLE HEALTH SYSTEMS,"$21,136","$14,829","$15,858","$25,023",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,269,75,"Medium (20,000 - 39,999 patients annually)",4,Not Available,Not Available,36.3263208,"GRANVILLE HEALTH SYSTEMS, COLLEGE ST BOX 947, OXFORD, NC","1010 college st, oxford, nc 27565, usa",27565
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,"$22,009","$15,945","$19,474","$20,508",6 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,229,73,"Medium (20,000 - 39,999 patients annually)",1,100,100,35.549386,"LAKE NORMAN REGIONAL MEDICAL CENTER, 171 FAIRVIEW ROAD, MOORESVILLE, NC","171 fairview rd, mooresville, nc 28115, usa",28117
340130,CAROLINAS HEALTHCARE SYSTEM UNION,"$22,085","$16,090","$17,569","$24,395",5 out of 10,1 out of 10,1 out of 10,0.71,0,Not Available,Not Available,0 out of 9,1 out of 10,295,102,"Very High (60,000+ patients annually)",3,68,74,34.9755373,"CAROLINAS HEALTHCARE SYSTEM UNION, 600 HOSPITAL DR, MONROE, NC","600 hospital dr, monroe, nc 28112, usa",28112
340131,CAROLINA EAST MEDICAL CENTER,"$22,062","$14,812","$15,220","$20,324",0 out of 10,4 out of 10,4 out of 10,0.71,0,0.573,0.485,0 out of 9,0 out of 10,353,107,"Very High (60,000+ patients annually)",3,100,100,35.1137444,"CAROLINA EAST MEDICAL CENTER, 2000 NEUSE BLVD, NEW BERN, NC","2000 neuse blvd, new bern, nc 28561, usa",28560
340132,MARIA PARHAM MEDICAL CENTER,"$23,718","$14,478","$16,237",Not Available,10 out of 10,3 out of 10,3 out of 10,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,393,173,"Medium (20,000 - 39,999 patients annually)",2,99,99,36.3310373,"MARIA PARHAM MEDICAL CENTER, PO BOX 59, HENDERSON, NC","566 ruin creek rd, henderson, nc 27536, usa",27536
340133,MARTIN GENERAL HOSPITAL,Not Available,"$14,859","$16,504","$20,872",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,305,80,"Low (0 - 19,999 patients annually)",4,98,84,35.8397268,"MARTIN GENERAL HOSPITAL, 310 S MCCASKEY RD P O BOX 1128, WILLIAMSTON, NC","310 s mccaskey rd, williamston, nc 27892, usa",27892
340141,NEW HANOVER REGIONAL MEDICAL CENTER,"$22,952","$16,368","$17,305","$20,212",7 out of 10,9 out of 10,8 out of 10,0.71,0,0.401,0,0 out of 9,0 out of 10,317,175,"Very High (60,000+ patients annually)",3,76,94,34.207033,"NEW HANOVER REGIONAL MEDICAL CENTER, 2131 S 17TH ST BOX 9000, WILMINGTON, NC","2131 s 17th st, wilmington, nc 28401, usa",28402
340142,CARTERET GENERAL HOSPITAL,"$23,037","$14,831","$16,515","$20,553",0 out of 10,5 out of 10,5 out of 10,0.71,0,Not Available,Not Available,0 out of 9,10 out of 10,296,53,"Medium (20,000 - 39,999 patients annually)",2,76,100,34.726196,"CARTERET GENERAL HOSPITAL, 3500 ARENDELL ST, MOREHEAD CITY, NC","3500 arendell st, morehead city, nc 28557, usa",28557
340143,CATAWBA VALLEY MEDICAL CENTER,"$23,155","$16,249","$18,816","$21,981",7 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,237,39,"High (40,000 - 59,999 patients annually)",3,79,94,35.7138325,"CATAWBA VALLEY MEDICAL CENTER, 810 FAIRGROVE CHURCH RD, HICKORY, NC","810 fairgrove church rd se, hickory, nc 28602, usa",28602
340144,DAVIS REGIONAL MEDICAL CENTER,"$22,738","$16,321","$16,139","$22,845",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,10 out of 10,261,89,"Medium (20,000 - 39,999 patients annually)",1,Not Available,Not Available,35.8185099,"DAVIS REGIONAL MEDICAL CENTER, 218 OLD MOCKSBVILLE RD PO BOX 1823, STATESVILLE, NC","218 old mocksville rd, statesville, nc 28625, usa",28687
